London-North-Western-North	0958	Line of route	ELR	Line of Route / Sector Description		Line of Route / Sector Description	M	Ch	M	Ch	RA	59	60	66	67	68	70	73	88	97/3	Notes
London-North-Western-North	0958	NW6005	MVE1	Manchester Victoria	Deal Street Jn (Chat Moss Lines)	Manchester Victoria – Deal Street Jn (Chat Moss Lines)	0	00	0	32	8	Y	Y	Y	Y	Y	Y	Y		Y
London-North-Western-North	0958	NW6005	MVE1	Deal Street Jn	Windsor Bridge South Jn	Deal Street Jn – Windsor Bridge South Jn	0	32	1	55	8	Y	Y	Y	Y	Y	Y	Y		Y
London-North-Western-North	0958	NW6007	DSE	Deal Street Jn	Ordsall Lane Jn	Deal Street Jn – Ordsall Lane Jn	31	18	30	38	8	Y	Y	Y	Y	Y	Y	Y		Y
London-North-Western-North	0958	NW6009	WBS1	Windsor Bridge North Jn	Crow Nest Jn	Windsor Bridge North Jn – Crow Nest Jn	1	66	14	64	8	Y	N	Y	Y	Y	Y	Y		Y
London-North-Western-North	0958	NW6009	WBS2	Crow Nest Jn	Wigan Station Jn	Crow Nest Jn – Wigan Station Jn	14	64	17	44	8	Y	Y	Y	Y	Y	Y	Y		Y
London-North-Western-North	0958	NW6009	WBS2	Wigan Station Jn	Wigan Wallgate Jn	Wigan Station Jn – Wigan Wallgate Jn	17	44	18	04	8	Y	Y	Y	Y	Y	Y	Y		Y
London-North-Western-North	0958	NW6009	WBS3	Wigan Wallgate Jn	Southport	Wigan Wallgate Jn – Southport	18	04	35	27	8	Y	Y	Y	Y	Y	Y	Y		Y
London-North-Western-North	0958	NW6011	BBB	Bolton East Jn	Blackburn Bolton Jn	Bolton East Jn – Blackburn Bolton Jn	10	31	24	08	8	Y	Y	Y	Y	Y	Y	Y		Y
London-North-Western-North	0958	NW6013	LCN	Lostock Jn	Crow Nest Jn	Lostock Jn – Crow Nest Jn	13	39	17	18	8	Y	Y	Y	Y	Y	Y	Y		Y
London-North-Western-North	0958	NW6015	WKL1	Wigan Wallgate Jn	Change of Mileage (Pemberton)	Wigan Wallgate Jn – Change of Mileage (Pemberton)	18	04	19	48	7	Y	R1 R2	Y	R1 R2	Y	Y	Y		Y	R1 30mph over Bridge 52 (18m 29ch - 18m 33ch) R2 30mph over Bridge 53 (18m 40ch - 18m 44ch)
London-North-Western-North	0958	NW6015	WKL2	Change of Mileage (Pemberton)	Kirkby	Change of Mileage (Pemberton) – Kirkby	19	09	29	40	7	Y	R1	Y	R1	Y	Y	Y		Y	R1 Prohibited between Knowsley Freight Terminal and Kirkby
London-North-Western-North	0958	NW7001	MVM	Manchester Victoria East Jn (Man Vic West Jn – East Jn on NW6005)	Miles Platting Jn	Manchester Victoria East Jn (Man Vic West Jn – East Jn on NW6005) – Miles Platting Jn	0	09	1	30	8	Y	Y	Y	Y	Y	Y	Y		Y
London-North-Western-North	0958	NW7001	MPR1	Miles Platting Jn	Brewery Jn	Miles Platting Jn – Brewery Jn	1	30	1	52	8	Y	Y	Y	Y	Y	Y	Y		Y
London-North-Western-North	0958	NW7001	MPR1	Brewery Jn	Thorpes Bridge Jn	Brewery Jn –Thorpes Bridge Jn	1	52	2	17	8	Y	Y	Y	Y	Y	Y	Y		Y
London-North-Western-North	0958	NW7001	MVN2	Thorpes Bridge Jn	Castleton South Jn	Thorpes Bridge Jn – Castleton South Jn	2	17	8	21	8	Y	Y	Y	Y	Y	Y	Y		Y
London-North-Western-North	0958	NW7001	MVN2	Castleton South Jn	Castleton East Jn	Castleton South Jn – Castleton East Jn	8	21	8	52	8	Y	Y	Y	Y	Y	Y	Y		Y
London-North-Western-North	0958	NW7001	MVN2	Castleton East Jn	Hall Royd Jn	Castleton East Jn – Hall Royd Jn	8	52	19	61	8	Y	Y	Y	Y	R3	R1 R2	Y	Y	Y	R1 Prohibited Up Line through Summit Tunnel R2 Prohibited Down Line through Dean Royd Tunnel
London-North-Western-North	0958	NW7001	MVN2	Hall Royd Jn	Route Boundary (LN854) (Turners Lane Jn)	Hall Royd Jn – Route Boundary (LN854) (Turners Lane Jn)	19	61	22	62	8	Y	Y	Y	Y	Y	Y	Y		Y
